state,ageGroup,raceEthnicity,gender,education,smokingStatus,alcoholPerWeek,anyPhysicalActivity,n
OH,9,3,2,4,1,1,1,3897
OH,9,3,2,4,1,2,1,883
OH,9,3,2,4,1,3,1,2192
OH,9,3,2,4,2,0,0,4962
OH,9,3,2,4,2,0,1,2618
OH,9,3,2,4,2,1,0,1400
OH,9,3,2,4,2,1,1,2710
OH,9,3,2,4,2,2,0,335
OH,9,3,2,4,2,2,1,1796
OH,9,3,2,4,2,3,1,792
OH,9,3,2,5,0,0,0,4293
OH,9,3,2,5,0,0,1,30383
OH,9,3,2,5,0,1,0,3227
OH,9,3,2,5,0,1,1,47706
OH,9,3,2,5,0,2,1,1827
OH,9,3,2,5,1,0,0,1522
OH,9,3,2,5,1,0,1,7459
OH,9,3,2,5,1,1,0,2131
OH,9,3,2,5,1,1,1,26060
OH,9,3,2,5,1,2,0,1248
OH,9,3,2,5,1,2,1,12330
OH,9,3,2,5,1,3,0,259
OH,9,3,2,5,1,3,1,4232
OH,9,3,2,5,2,0,0,396
OH,9,3,2,5,2,0,1,2405
OH,9,3,2,5,2,1,0,2801
OH,9,3,2,5,2,1,1,4475
OH,9,4,1,3,0,1,0,6291
OH,9,4,1,3,0,3,1,1668
OH,9,4,1,3,2,2,1,8602
OH,9,4,1,4,0,0,1,9568
OH,9,4,1,4,1,1,1,4037
OH,9,4,1,4,2,1,1,3140
OH,9,4,1,5,0,0,1,10845
OH,9,4,1,5,0,1,1,2018
OH,9,4,1,5,0,2,1,1875
OH,9,4,1,5,1,0,1,4014
OH,9,4,1,5,2,3,1,5440
OH,9,4,2,3,0,0,0,2312
OH,9,4,2,3,0,0,1,10332
OH,9,4,2,3,0,1,0,702
OH,9,4,2,3,1,1,1,1816
OH,9,4,2,3,2,3,0,1525
OH,9,4,2,4,0,0,1,7027
OH,9,4,2,4,0,1,1,10447
OH,9,4,2,4,1,0,1,1628
OH,9,4,2,4,1,1,0,5442
OH,9,4,2,4,1,2,1,672
OH,9,4,2,4,2,3,1,4685
OH,9,4,2,5,0,0,1,5938
OH,9,4,2,5,0,1,0,2106
OH,9,4,2,5,0,1,1,5896
OH,9,2,1,3,0,1,1,3686
OH,9,2,1,4,1,1,0,8661
OH,9,2,1,5,0,1,1,8279
OH,9,2,2,2,1,0,1,2268
OH,9,2,2,3,0,0,1,5055
OH,9,2,2,4,0,0,1,4373
OH,9,2,2,4,1,0,1,604
OH,9,2,2,4,1,1,1,2213
OH,9,2,2,5,0,1,1,2531
OH,9,2,2,5,1,1,1,1902
OH,9,5,1,2,1,0,0,1302
OH,9,5,1,3,0,0,0,2288
OH,9,5,1,4,0,0,1,3086
OH,9,5,1,4,0,1,0,2703
OH,9,5,1,4,0,1,1,196
OH,9,5,1,4,1,0,1,541
OH,9,5,1,4,1,1,0,723
OH,9,5,1,4,1,3,1,1172
OH,9,5,1,4,2,0,0,659
OH,9,5,1,4,2,1,0,261
OH,9,5,1,5,0,0,1,1057
OH,9,5,1,5,0,1,1,3881
OH,9,5,1,5,2,1,1,1737
OH,9,5,2,4,0,0,0,1828
OH,9,5,2,4,1,0,0,767
OH,9,5,2,4,2,0,1,872
OH,9,5,2,4,2,1,1,3855
OH,9,5,2,5,0,1,1,5223
OH,9,5,2,5,1,1,1,2187
OH,9,5,2,5,2,1,1,3783
OH,10,3,1,1,0,0,0,2706
OH,10,3,1,1,1,0,1,1186
OH,10,3,1,1,2,0,1,1733
OH,10,3,1,2,1,0,0,730
OH,10,3,1,2,1,0,1,1550
OH,10,3,1,2,1,1,1,2037
OH,10,3,1,2,2,0,0,14014
OH,10,3,1,2,2,0,1,1550
OH,10,3,1,3,0,0,1,10427
OH,10,3,1,3,0,1,0,1550
OH,10,3,1,3,0,1,1,18148
OH,10,3,1,3,0,2,1,2037
OH,10,3,1,3,1,0,0,1520
OH,10,3,1,3,1,0,1,14105
OH,10,3,1,3,1,1,0,5837
OH,10,3,1,3,1,1,1,5593
OH,10,3,1,3,1,2,0,456
OH,10,3,1,3,1,3,1,2949
OH,10,3,1,3,2,0,0,6688
OH,10,3,1,3,2,0,1,21462
OH,10,3,1,3,2,1,1,6110
OH,10,3,1,3,2,3,0,1794
OH,10,3,1,3,2,3,1,1763
OH,10,3,1,4,0,0,0,2280
OH,10,3,1,4,0,0,1,4985
OH,10,3,1,4,0,1,1,20033
OH,10,3,1,4,0,2,1,3709
OH,10,3,1,4,1,0,1,9241
OH,10,3,1,4,1,1,0,4256
OH,10,3,1,4,1,1,1,12676
OH,10,3,1,4,1,2,1,4925
OH,10,3,1,4,1,3,1,4742
OH,10,3,1,4,2,0,0,608
OH,10,3,1,4,2,0,1,1642
OH,10,3,1,4,2,1,0,1246
OH,10,3,1,4,2,1,1,7448
OH,10,3,1,4,2,2,1,821
OH,10,3,1,5,0,0,0,395
OH,10,3,1,5,0,0,1,13984
OH,10,3,1,5,0,1,0,5776
OH,10,3,1,5,0,1,1,31098
OH,10,3,1,5,0,2,0,578
OH,10,3,1,5,0,2,1,2280
OH,10,3,1,5,0,3,1,6961
OH,10,3,1,5,1,0,0,1034
OH,10,3,1,5,1,0,1,1064
OH,10,3,1,5,1,1,1,12555
OH,10,3,1,5,1,2,1,2766
OH,10,3,1,5,1,3,1,3374
OH,10,3,1,5,2,0,1,9941
OH,10,3,1,5,2,1,0,638
OH,10,3,1,5,2,1,1,3830
OH,10,3,1,5,2,2,1,882
OH,10,3,1,5,2,3,1,2371
OH,10,3,2,1,2,0,1,2081
OH,10,3,2,2,0,0,1,6390
OH,10,3,2,2,1,0,0,2990
OH,10,3,2,2,1,1,1,2199
OH,10,3,2,2,2,0,0,557
OH,10,3,2,2,2,0,1,4104
OH,10,3,2,2,2,1,0,2257
OH,10,3,2,3,0,0,0,2169
OH,10,3,2,3,0,0,1,4661
OH,10,3,2,3,0,1,0,1671
OH,10,3,2,3,1,0,0,2140
OH,10,3,2,3,1,0,1,17793
OH,10,3,2,3,1,1,0,1173
OH,10,3,2,3,1,1,1,8589
OH,10,3,2,3,2,0,0,8296
OH,10,3,2,3,2,0,1,5130
OH,10,3,2,3,2,1,0,704
OH,10,3,2,3,2,1,1,2404
OH,10,3,2,3,2,3,0,616
OH,10,3,2,3,2,3,1,2580
OH,10,3,2,4,0,0,0,11374
OH,10,3,2,4,0,0,1,8354
OH,10,3,2,4,0,1,1,7768
OH,10,3,2,4,0,2,1,3635
OH,10,3,2,4,1,0,0,4104
OH,10,3,2,4,1,0,1,12282
OH,10,3,2,4,1,1,0,1583
OH,10,3,2,4,1,1,1,16210
OH,10,3,2,4,1,2,1,997
OH,10,3,2,4,2,0,0,5218
OH,10,3,2,4,2,0,1,5247
OH,10,3,2,4,2,1,1,15829
OH,10,3,2,4,2,2,1,1114
OH,10,3,2,5,0,0,0,1730
OH,10,3,2,5,0,0,1,19406
OH,10,3,2,5,0,1,0,4075
OH,10,3,2,5,0,1,1,43355
OH,10,3,2,5,0,2,1,7240
OH,10,3,2,5,1,0,0,704
OH,10,3,2,5,1,0,1,6742
OH,10,3,2,5,1,1,0,4163
OH,10,3,2,5,1,1,1,17002
OH,10,3,2,5,1,2,0,938
OH,10,3,2,5,1,2,1,2931
OH,10,3,2,5,1,3,1,1173
OH,10,3,2,5,2,0,0,2316
OH,10,3,2,5,2,0,1,352
OH,10,3,2,5,2,1,1,4866
OH,10,3,2,5,2,2,0,2023
OH,10,3,2,5,2,2,1,1290
OH,10,3,2,5,2,3,0,255
OH,10,3,2,5,2,3,1,293
OH,10,4,1,2,2,1,0,5460
OH,10,4,1,2,2,3,1,4390
OH,10,4,1,3,0,0,1,5029
OH,10,4,1,3,1,0,0,3774
OH,10,4,1,3,2,0,1,3097
OH,10,4,1,3,2,1,1,2387
OH,10,4,1,4,0,0,1,407
OH,10,4,1,4,0,1,0,1435
OH,10,4,1,4,0,1,1,14444
OH,10,4,1,5,0,0,1,2150
OH,10,4,1,5,0,1,1,2908
OH,10,4,1,5,0,3,1,1875
OH,10,4,2,3,0,0,0,6572
OH,10,4,2,3,2,1,0,7369
OH,10,4,2,4,0,0,1,2630
OH,10,4,2,4,0,3,1,2630
OH,10,4,2,4,1,0,1,6145
OH,10,4,2,4,2,0,0,3011
OH,10,4,2,4,2,1,0,2975
OH,10,4,2,4,2,1,1,2882
OH,10,4,2,4,2,2,1,3011
OH,10,4,2,4,2,3,0,2244
OH,10,4,2,5,0,0,0,3175
OH,10,4,2,5,0,0,1,4462
OH,10,4,2,5,0,1,1,3623
OH,10,4,2,5,2,3,1,736
OH,10,2,1,4,0,0,0,5728
OH,10,2,1,4,1,0,1,7096
OH,10,2,1,5,0,1,1,1308
OH,10,2,1,5,1,0,1,1433
OH,10,2,1,5,1,1,0,3953
OH,10,2,1,5,1,1,1,672
OH,10,2,2,3,1,0,1,4841
OH,10,2,2,4,0,0,1,6870
OH,10,2,2,4,1,1,0,3859
OH,10,2,2,4,2,0,1,2076
OH,10,2,2,5,1,0,1,581
OH,10,5,1,1,1,0,0,4699
OH,10,5,1,2,0,1,1,1771
OH,10,5,1,3,0,0,1,483
OH,10,5,1,3,0,1,1,3334
OH,10,5,1,3,2,1,0,332
OH,10,5,1,4,1,3,1,1090
OH,10,5,1,4,2,0,0,307
OH,10,5,1,5,0,1,1,3661
OH,10,5,1,5,0,2,1,471
OH,10,5,1,5,1,1,1,800
OH,10,5,2,2,0,0,0,4070
OH,10,5,2,3,0,0,1,599
OH,10,5,2,4,0,0,1,1373
OH,10,5,2,4,1,1,1,1576
OH,10,5,2,5,0,0,1,2430
OH,10,5,2,5,0,1,1,2445
OH,10,5,2,5,0,2,0,1400
OH,10,5,2,5,0,2,1,276
OH,10,5,2,5,1,1,1,240
OH,10,5,2,5,1,3,1,2499
OH,11,3,1,1,0,0,0,670
OH,11,3,1,1,0,0,1,2118
OH,11,3,1,2,0,3,1,483
OH,11,3,1,2,1,0,0,3379
OH,11,3,1,2,1,0,1,1931
OH,11,3,1,2,2,1,0,644
OH,11,3,1,2,2,3,1,1314
OH,11,3,1,3,0,0,0,2976
OH,11,3,1,3,0,0,1,9895
OH,11,3,1,3,0,1,0,1475
OH,11,3,1,3,0,1,1,8956
OH,11,3,1,3,0,2,1,858
OH,11,3,1,3,0,3,0,1716
OH,11,3,1,3,0,3,1,5256
OH,11,3,1,3,1,0,0,1609
OH,11,3,1,3,1,0,1,11986
OH,11,3,1,3,1,1,0,885
OH,11,3,1,3,1,1,1,9492
OH,11,3,1,3,1,2,1,2601
OH,11,3,1,3,1,3,0,590
OH,11,3,1,3,1,3,1,7025
OH,11,3,1,3,2,0,0,2923
OH,11,3,1,3,2,0,1,1046
OH,11,3,1,3,2,1,0,3432
OH,11,3,1,3,2,1,1,4451
OH,11,3,1,3,2,2,1,2092
OH,11,3,1,3,2,3,0,375
OH,11,3,1,3,2,3,1,2413
OH,11,3,1,4,0,0,1,11182
OH,11,3,1,4,0,1,0,617
OH,11,3,1,4,0,1,1,15257
OH,11,3,1,4,0,2,1,3271
OH,11,3,1,4,0,3,0,751
OH,11,3,1,4,0,3,1,1689
OH,11,3,1,4,1,0,0,3218
OH,11,3,1,4,1,0,1,14131
OH,11,3,1,4,1,1,0,4505
OH,11,3,1,4,1,1,1,13220
OH,11,3,1,4,1,2,1,349
OH,11,3,1,4,1,3,0,349
OH,11,3,1,4,1,3,1,4773
OH,11,3,1,4,2,0,0,6355
OH,11,3,1,4,2,0,1,5148
OH,11,3,1,4,2,1,1,1207
OH,11,3,1,4,2,3,1,1502
OH,11,3,1,5,0,0,0,322
OH,11,3,1,5,0,0,1,17858
OH,11,3,1,5,0,1,0,1689
OH,11,3,1,5,0,1,1,35824
OH,11,3,1,5,0,2,0,590
OH,11,3,1,5,0,2,1,3754
OH,11,3,1,5,0,3,0,180
OH,11,3,1,5,0,3,1,3808
OH,11,3,1,5,1,0,0,536
OH,11,3,1,5,1,0,1,4451
OH,11,3,1,5,1,1,0,483
OH,11,3,1,5,1,1,1,11637
OH,11,3,1,5,1,2,1,965
OH,11,3,1,5,1,3,1,1099
OH,11,3,1,5,2,0,0,322
OH,11,3,1,5,2,0,1,2494
OH,11,3,1,5,2,1,1,375
OH,11,3,1,5,2,3,1,1636
OH,11,3,2,1,1,0,0,469
OH,11,3,2,1,1,2,1,2084
OH,11,3,2,1,2,0,0,83
OH,11,3,2,1,2,0,1,495
OH,11,3,2,2,0,0,0,2396
OH,11,3,2,2,1,0,0,2605
OH,11,3,2,2,1,0,1,287
OH,11,3,2,2,2,0,0,860
OH,11,3,2,2,2,1,0,547
OH,11,3,2,3,0,0,0,6330
OH,11,3,2,3,0,0,1,12581
OH,11,3,2,3,0,1,1,6720
OH,11,3,2,3,0,2,0,2136
OH,11,3,2,3,0,2,1,2709
OH,11,3,2,3,0,3,1,417
OH,11,3,2,3,1,0,0,5939
OH,11,3,2,3,1,0,1,3334
OH,11,3,2,3,1,1,1,8804
OH,11,3,2,3,1,2,0,250
OH,11,3,2,3,1,3,0,834
OH,11,3,2,3,2,0,0,521
OH,11,3,2,3,2,0,1,10862
OH,11,3,2,3,2,1,0,4532
OH,11,3,2,3,2,1,1,677
OH,11,3,2,3,2,2,0,107
OH,11,3,2,3,2,2,1,651
OH,11,3,2,3,2,3,0,469
OH,11,3,2,3,2,3,1,365
OH,11,3,2,4,0,0,0,4168
OH,11,3,2,4,0,0,1,9377
OH,11,3,2,4,0,1,0,4220
OH,11,3,2,4,0,1,1,22349
OH,11,3,2,4,0,2,1,3881
OH,11,3,2,4,0,3,1,417
OH,11,3,2,4,1,0,0,4819
OH,11,3,2,4,1,0,1,7424
OH,11,3,2,4,1,1,0,4871
OH,11,3,2,4,1,1,1,10706
OH,11,3,2,4,1,2,0,172
OH,11,3,2,4,1,2,1,1354
OH,11,3,2,4,2,0,0,1354
OH,11,3,2,4,2,0,1,2631
OH,11,3,2,4,2,1,0,1771
OH,11,3,2,4,2,1,1,2475
OH,11,3,2,4,2,2,1,1433
OH,11,3,2,4,2,3,0,443
OH,11,3,2,4,2,3,1,443
OH,11,3,2,5,0,0,0,2501
OH,11,3,2,5,0,0,1,23625
OH,11,3,2,5,0,1,0,1042
OH,11,3,2,5,0,1,1,38004
OH,11,3,2,5,0,2,1,3334
OH,11,3,2,5,0,3,1,1172
OH,11,3,2,5,1,0,0,1771
OH,11,3,2,5,1,0,1,2813
OH,11,3,2,5,1,1,0,1042
OH,11,3,2,5,1,1,1,12998
OH,11,3,2,5,1,2,1,141
OH,11,3,2,5,1,3,0,146
OH,11,3,2,5,1,3,1,2579
OH,11,3,2,5,2,0,0,1901
OH,11,3,2,5,2,0,1,729
OH,11,3,2,5,2,1,0,1745
OH,11,3,2,5,2,3,0,1667
OH,11,3,2,5,2,3,1,886
OH,11,4,1,3,0,0,0,1293
OH,11,4,1,3,0,0,1,10084
OH,11,4,1,3,0,1,0,2020
OH,11,4,1,3,0,1,1,4160
OH,11,4,1,3,1,1,1,1231
OH,11,4,1,3,2,0,0,2689
OH,11,4,1,4,0,0,1,6787
OH,11,4,1,4,0,1,1,1665
OH,11,4,1,4,0,3,1,2764
OH,11,4,1,4,1,1,1,1785
OH,11,4,1,4,2,0,0,2194
OH,11,4,1,5,0,0,0,1405
OH,11,4,1,5,0,0,1,752
OH,11,4,1,5,1,0,1,1648
OH,11,4,1,5,1,1,1,269
OH,11,4,1,5,1,2,1,566
OH,11,4,2,1,0,0,0,2784
OH,11,4,2,3,0,0,1,7251
OH,11,4,2,3,2,0,0,4869
OH,11,4,2,4,0,0,0,6449
OH,11,4,2,4,0,1,1,7397
OH,11,4,2,4,2,1,1,1372
OH,11,4,2,5,0,0,1,7078
OH,11,4,2,5,0,1,1,6193
OH,11,4,2,5,1,1,0,868
OH,11,2,1,3,0,0,0,1928
OH,11,2,1,3,0,1,1,8546
OH,11,2,1,3,1,0,1,1589
OH,11,2,1,3,1,3,1,591
OH,11,2,1,3,2,0,1,2541
OH,11,2,1,5,1,1,1,1588
OH,11,2,2,2,0,0,1,1366
OH,11,2,2,3,1,1,1,2614
OH,11,2,2,4,0,2,1,1660
OH,11,2,2,4,2,0,0,1921
OH,11,2,2,4,2,0,1,669
OH,11,2,2,5,0,1,0,3109
OH,11,2,2,5,0,1,1,3945
OH,11,5,1,3,0,1,1,1480
OH,11,5,1,3,1,0,1,1806
OH,11,5,1,3,1,1,1,2773
OH,11,5,1,3,2,0,0,469
OH,11,5,1,4,0,0,1,1868
OH,11,5,1,4,0,1,1,1671
OH,11,5,1,5,0,1,1,1437
OH,11,5,1,5,0,3,1,307
OH,11,5,1,5,1,1,1,1472
OH,11,5,2,1,2,1,0,2497
OH,11,5,2,3,0,1,0,1688
OH,11,5,2,3,2,3,0,740
OH,11,5,2,4,1,0,1,711
OH,11,5,2,4,2,0,1,2280
OH,11,5,2,5,0,0,1,2285
OH,11,5,2,5,0,1,1,802
OH,11,5,2,5,1,0,0,935
OH,11,5,2,5,1,0,1,771
OH,11,5,2,5,1,1,1,132
OH,11,5,2,5,1,3,0,1192
OH,11,5,2,5,2,1,0,162
OH,12,3,1,1,0,0,1,704
OH,12,3,1,1,2,0,0,271
OH,12,3,1,2,1,0,1,433
OH,12,3,1,2,1,1,0,731
OH,12,3,1,2,2,0,0,3925
OH,12,3,1,2,2,1,0,1922
OH,12,3,1,2,2,2,1,1083
OH,12,3,1,2,2,3,0,5983
OH,12,3,1,3,0,0,0,4737
OH,12,3,1,3,0,0,1,10260
OH,12,3,1,3,0,1,0,460
OH,12,3,1,3,0,1,1,12994
OH,12,3,1,3,0,2,0,406
OH,12,3,1,3,0,2,1,3682
OH,12,3,1,3,0,3,1,4413
OH,12,3,1,3,1,0,0,3817
OH,12,3,1,3,1,0,1,4521
OH,12,3,1,3,1,1,0,3357
OH,12,3,1,3,1,1,1,8825
OH,12,3,1,3,1,2,1,5441
OH,12,3,1,3,1,3,0,2166
OH,12,3,1,3,1,3,1,4981
OH,12,3,1,3,2,0,0,8690
OH,12,3,1,3,2,0,1,5089
OH,12,3,1,3,2,1,0,1002
OH,12,3,1,3,2,1,1,3682
OH,12,3,1,3,2,2,0,325
OH,12,3,1,3,2,3,0,5143
OH,12,3,1,3,2,3,1,2978
OH,12,3,1,4,0,0,0,6605
OH,12,3,1,4,0,0,1,26854
OH,12,3,1,4,0,1,0,3086
OH,12,3,1,4,0,1,1,11803
OH,12,3,1,4,0,2,1,785
OH,12,3,1,4,0,3,0,650
OH,12,3,1,4,0,3,1,3709
OH,12,3,1,4,1,0,0,2193
OH,12,3,1,4,1,0,1,4819
OH,12,3,1,4,1,1,0,1354
OH,12,3,1,4,1,1,1,4683
OH,12,3,1,4,1,2,1,249
OH,12,3,1,4,1,3,0,3005
OH,12,3,1,4,1,3,1,2057
OH,12,3,1,4,2,0,0,2572
OH,12,3,1,4,2,0,1,249
OH,12,3,1,4,2,1,0,2707
OH,12,3,1,4,2,1,1,541
OH,12,3,1,4,2,2,0,677
OH,12,3,1,4,2,3,1,3303
OH,12,3,1,5,0,0,0,257
OH,12,3,1,5,0,0,1,18652
OH,12,3,1,5,0,1,0,352
OH,12,3,1,5,0,1,1,28695
OH,12,3,1,5,0,2,0,731
OH,12,3,1,5,0,2,1,5739
OH,12,3,1,5,0,3,1,5604
OH,12,3,1,5,1,0,0,2572
OH,12,3,1,5,1,0,1,2924
OH,12,3,1,5,1,1,0,271
OH,12,3,1,5,1,1,1,2653
OH,12,3,1,5,1,2,0,1516
OH,12,3,1,5,1,2,1,812
OH,12,3,1,5,1,3,1,2301
OH,12,3,1,5,2,0,1,352
OH,12,3,1,5,2,1,1,1651
OH,12,3,1,5,2,2,1,1137
OH,12,3,1,5,2,3,1,568
OH,12,3,2,1,0,0,0,322
OH,12,3,2,1,0,0,1,1985
OH,12,3,2,1,0,1,0,644
OH,12,3,2,2,0,0,0,349
OH,12,3,2,2,1,0,0,3755
OH,12,3,2,2,1,0,1,1985
OH,12,3,2,2,2,0,0,3353
OH,12,3,2,2,2,0,1,6196
OH,12,3,2,3,0,0,0,7724
OH,12,3,2,3,0,0,1,20518
OH,12,3,2,3,0,1,0,992
OH,12,3,2,3,0,1,1,9119
OH,12,3,2,3,0,3,1,1019
OH,12,3,2,3,1,0,0,6973
OH,12,3,2,3,1,0,1,7000
OH,12,3,2,3,1,1,0,4184
OH,12,3,2,3,1,1,1,2736
OH,12,3,2,3,1,2,1,429
OH,12,3,2,3,1,3,1,2253
OH,12,3,2,3,2,0,0,5632
OH,12,3,2,3,2,0,1,5337
OH,12,3,2,3,2,1,0,778
OH,12,3,2,3,2,1,1,5471
OH,12,3,2,3,2,3,0,536
OH,12,3,2,3,2,3,1,1100
OH,12,3,2,4,0,0,0,2575
OH,12,3,2,4,0,0,1,14027
OH,12,3,2,4,0,1,0,3031
OH,12,3,2,4,0,1,1,14939
OH,12,3,2,4,0,2,0,375
OH,12,3,2,4,0,3,1,1770
OH,12,3,2,4,1,0,0,3674
OH,12,3,2,4,1,0,1,11935
OH,12,3,2,4,1,1,0,2092
OH,12,3,2,4,1,1,1,18507
OH,12,3,2,4,2,0,0,1073
OH,12,3,2,4,2,0,1,8127
OH,12,3,2,4,2,1,0,1475
OH,12,3,2,4,2,1,1,778
OH,12,3,2,5,0,0,0,4452
OH,12,3,2,5,0,0,1,20223
OH,12,3,2,5,0,1,0,1368
OH,12,3,2,5,0,1,1,29208
OH,12,3,2,5,0,2,0,644
OH,12,3,2,5,0,2,1,1475
OH,12,3,2,5,0,3,1,2226
OH,12,3,2,5,1,0,0,2414
OH,12,3,2,5,1,0,1,6625
OH,12,3,2,5,1,1,0,67
OH,12,3,2,5,1,1,1,5552
OH,12,3,2,5,1,2,1,2602
OH,12,3,2,5,1,3,1,139
OH,12,3,2,5,2,0,0,1690
OH,12,3,2,5,2,0,1,322
OH,12,3,2,5,2,1,0,724
OH,12,3,2,5,2,1,1,2414
OH,12,3,2,5,2,2,1,1100
OH,12,3,2,5,2,3,0,182
OH,12,4,1,2,2,3,0,1653
OH,12,4,1,3,0,0,0,2574
OH,12,4,1,3,0,1,0,5700
OH,12,4,1,4,0,0,0,844
OH,12,4,1,4,0,0,1,3253
OH,12,4,1,4,0,1,1,12772
OH,12,4,1,4,1,3,0,844
OH,12,4,1,4,2,1,1,1722
OH,12,4,1,5,0,0,1,3759
OH,12,4,1,5,0,1,1,3517
OH,12,4,1,5,1,1,1,1722
OH,12,4,2,3,0,0,0,5079
OH,12,4,2,3,0,1,0,3133
OH,12,4,2,3,0,1,1,2283
OH,12,4,2,3,1,0,1,359
OH,12,4,2,3,2,0,0,862
OH,12,4,2,3,2,0,1,3436
OH,12,4,2,4,0,0,0,1938
OH,12,4,2,4,0,1,1,1895
OH,12,4,2,4,1,1,0,1899
OH,12,4,2,4,1,1,1,3700
OH,12,4,2,4,2,1,1,1899
OH,12,4,2,4,2,2,1,2079
OH,12,4,2,5,0,0,0,1413
OH,12,4,2,5,0,0,1,4742
OH,12,4,2,5,0,1,0,986
OH,12,4,2,5,0,1,1,3128
OH,12,4,2,5,1,0,1,2911
OH,12,4,2,5,1,1,1,939
OH,12,2,1,4,0,1,1,10752
OH,12,2,1,5,2,0,0,3113
OH,12,2,2,2,1,0,1,1967
OH,12,2,2,3,0,0,0,3454
OH,12,2,2,4,0,0,1,4559
OH,12,2,2,5,0,1,1,2249
OH,12,2,2,5,1,0,0,832
OH,12,5,1,2,1,0,1,537
OH,12,5,1,2,2,0,1,1442
OH,12,5,1,3,1,0,1,832
OH,12,5,1,3,1,1,1,207
OH,12,5,1,3,2,0,0,1875
OH,12,5,1,4,0,0,0,446
OH,12,5,1,4,0,0,1,1313
OH,12,5,1,4,1,1,1,1604
OH,12,5,1,4,2,0,1,502
OH,12,5,1,4,2,1,1,973
OH,12,5,1,5,0,1,1,1122
OH,12,5,1,5,0,2,1,304
OH,12,5,1,5,1,0,1,1625
OH,12,5,2,2,2,0,0,2052
OH,12,5,2,3,2,0,0,185
OH,12,5,2,4,0,0,1,1370
OH,12,5,2,4,1,0,1,2117
OH,12,5,2,4,2,0,0,1177
OH,12,5,2,4,2,0,1,1338
OH,12,5,2,5,0,0,1,695
OH,12,5,2,5,0,2,1,1967
OH,12,5,2,5,1,0,1,645
OH,12,5,2,5,1,1,1,1181
OH,12,5,2,5,2,0,0,496
OH,13,3,1,1,0,0,0,2414
OH,13,3,1,1,1,0,0,326
OH,13,3,1,1,1,0,1,787
OH,13,3,1,1,1,1,1,326
OH,13,3,1,1,2,0,0,1601
OH,13,3,1,1,2,2,1,6402
OH,13,3,1,2,0,1,1,434
OH,13,3,1,2,1,0,0,8735
OH,13,3,1,2,1,0,1,3689
OH,13,3,1,2,2,0,0,3445
OH,13,3,1,2,2,0,1,1438
OH,13,3,1,2,2,1,0,1221
OH,13,3,1,3,0,0,0,4558
OH,13,3,1,3,0,0,1,9224
OH,13,3,1,3,0,1,0,2713
OH,13,3,1,3,0,1,1,17932
OH,13,3,1,3,0,2,1,4286
OH,13,3,1,3,0,3,0,895
OH,13,3,1,3,0,3,1,4096
OH,13,3,1,3,1,0,0,4368
OH,13,3,1,3,1,0,1,5344
OH,13,3,1,3,1,1,0,922
OH,13,3,1,3,1,1,1,5833
OH,13,3,1,3,1,2,1,2550
OH,13,3,1,3,1,3,1,5371
OH,13,3,1,3,2,0,0,7108
OH,13,3,1,3,2,0,1,9522
OH,13,3,1,3,2,1,0,2225
OH,13,3,1,3,2,1,1,6484
OH,13,3,1,3,2,2,1,543
OH,13,3,1,3,2,3,0,949
OH,13,3,1,3,2,3,1,1139
OH,13,3,1,4,0,0,0,1275
OH,13,3,1,4,0,0,1,13591
OH,13,3,1,4,0,1,0,214
OH,13,3,1,4,0,1,1,14649
OH,13,3,1,4,0,2,1,3771
OH,13,3,1,4,1,0,0,1248
OH,13,3,1,4,1,0,1,8871
OH,13,3,1,4,1,1,0,4368
OH,13,3,1,4,1,1,1,10363
OH,13,3,1,4,1,2,0,3011
OH,13,3,1,4,1,2,1,117
OH,13,3,1,4,1,3,1,3283
OH,13,3,1,4,2,0,0,949
OH,13,3,1,4,2,0,1,4341
OH,13,3,1,4,2,1,0,100
OH,13,3,1,4,2,1,1,5697
OH,13,3,1,4,2,2,1,1655
OH,13,3,1,4,2,3,0,787
OH,13,3,1,4,2,3,1,1139
OH,13,3,1,5,0,0,0,1519
OH,13,3,1,5,0,0,1,9875
OH,13,3,1,5,0,1,0,2903
OH,13,3,1,5,0,1,1,24389
OH,13,3,1,5,0,2,0,570
OH,13,3,1,5,0,2,1,6267
OH,13,3,1,5,0,3,1,7786
OH,13,3,1,5,1,0,1,2414
OH,13,3,1,5,1,1,0,624
OH,13,3,1,5,1,1,1,3608
OH,13,3,1,5,1,2,1,2821
OH,13,3,1,5,1,3,1,543
OH,13,3,1,5,2,0,0,407
OH,13,3,1,5,2,0,1,380
OH,13,3,1,5,2,1,1,236
OH,13,3,1,5,2,3,1,597
OH,13,3,2,1,0,1,1,3326
OH,13,3,2,1,2,0,1,2227
OH,13,3,2,2,0,0,0,275
OH,13,3,2,2,0,0,1,495
OH,13,3,2,2,1,0,0,1622
OH,13,3,2,2,2,0,0,4233
OH,13,3,2,2,2,0,1,9209
OH,13,3,2,3,0,0,0,5031
OH,13,3,2,3,0,0,1,21167
OH,13,3,2,3,0,1,0,1704
OH,13,3,2,3,0,1,1,9869
OH,13,3,2,3,0,2,1,742
OH,13,3,2,3,1,0,0,9786
OH,13,3,2,3,1,0,1,15587
OH,13,3,2,3,1,1,0,962
OH,13,3,2,3,1,1,1,2364
OH,13,3,2,3,1,2,0,2694
OH,13,3,2,3,1,2,1,2804
OH,13,3,2,3,1,3,1,1210
OH,13,3,2,3,2,0,0,4123
OH,13,3,2,3,2,0,1,14514
OH,13,3,2,3,2,1,0,2666
